id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
838321375|NCT01897532|EG001|Reported Event|Linagliptin|"Patients were administered Linagliptin 5 milligram (mg) film-coated tablet orally once daily.~At Visit 2, patients received one treatment box sufficient for 12 weeks treatment (plus 1 week reserve).~At Visit 3 (until trial end) patients received 2 medication boxes sufficient for 24 weeks treatment (plus 2 weeks reserve)."|
838321581|NCT01897532|FG000|Participant Flow|Placebo|"Patients were administered Placebo matching Linagliptin 5 mg film-coated tablet orally once daily.~At Visit 2, patients received one treatment box sufficient for 12 weeks treatment (plus 1 week reserve).~At Visit 3 (until trial end) patients received 2 medication boxes sufficient for 24 weeks treatment (plus 2 weeks reserve)."|
838321582|NCT01897532|FG001|Participant Flow|Linagliptin|"Patients were administered Linagliptin 5 milligram (mg) film-coated tablet orally once daily.~At Visit 2, patients received one treatment box sufficient for 12 weeks treatment (plus 1 week reserve).~At Visit 3 (until trial end) patients received 2 medication boxes sufficient for 24 weeks treatment (plus 2 weeks reserve)."|
838321832|NCT01897532|BG000|Baseline|Placebo|"Patients were administered Placebo matching Linagliptin 5 mg film-coated tablet orally once daily.~At Visit 2, patients received one treatment box sufficient for 12 weeks treatment (plus 1 week reserve).~At Visit 3 (until trial end) patients received 2 medication boxes sufficient for 24 weeks treatment (plus 2 weeks reserve)."|
838321833|NCT01897532|BG001|Baseline|Linagliptin|"Patients were administered Linagliptin 5 milligram (mg) film-coated tablet orally once daily.~At Visit 2, patients received one treatment box sufficient for 12 weeks treatment (plus 1 week reserve).~At Visit 3 (until trial end) patients received 2 medication boxes sufficient for 24 weeks treatment (plus 2 weeks reserve)."|
838321834|NCT01897532|BG002|Baseline|Total|Total of all reporting groups|
837513551|NCT01989754|OG000|Outcome|Placebo|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|258333894
837513552|NCT01989754|OG001|Outcome|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|258333894
837513553|NCT01989754|OG000|Outcome|Placebo|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|258333895
837513554|NCT01989754|OG001|Outcome|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|258333895
837513555|NCT01989754|OG000|Outcome|Placebo|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|258333896
837513556|NCT01989754|OG001|Outcome|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|258333896
837514886|NCT01989754|EG000|Reported Event|Placebo (Placebo)|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|
837514887|NCT01989754|EG001|Reported Event|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|
837515077|NCT01989754|FG000|Participant Flow|Placebo (Placebo)|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|
837515078|NCT01989754|FG001|Participant Flow|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|
837515286|NCT01989754|BG000|Baseline|Placebo (Placebo)|Participants received one capsule of matching placebo orally once daily for the duration of the study or until early discontinuation from treatment.|
837515287|NCT01989754|BG001|Baseline|Canagliflozin (Experimental)|Participants received canagliflozin (JNJ-28431754) 100 milligram (mg) once daily during the first 13 weeks, then the dose was increased to 300 mg once daily (if the participant required additional glycemic control, provided the 100-mg dose was well tolerated).|
837515288|NCT01989754|BG002|Baseline|Total|Total of all reporting groups|
838397748|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600181
838397749|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600181
838397750|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600182
838397751|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600182
838397752|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600183
838397753|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600183
838397754|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600184
838397755|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600184
838397756|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600185
838397757|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600185
838397758|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600186
838397759|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600186
838397760|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600187
838397761|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600187
838397762|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600188
838397763|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600188
838397764|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600189
838397765|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600189
838397766|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600190
838397767|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600190
838397768|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600191
838397769|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600191
838397770|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600192
838397771|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600192
838397772|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600193
838397773|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600193
838397774|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600194
838397775|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600194
838397776|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600195
838397777|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600195
838397778|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600196
838397779|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600196
838397780|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600197
838397781|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600197
838397782|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600198
838397783|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600198
838397784|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600199
838397785|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600199
838397786|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600200
838397787|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600200
838397788|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600201
838397789|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600201
838397790|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600202
838397791|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600202
838397792|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600203
838397793|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600203
838397794|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600204
838397795|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600204
838397796|NCT01703208|OG000|Outcome|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|258600205
838397797|NCT01703208|OG001|Outcome|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|258600205
838398583|NCT01703208|EG000|Reported Event|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|
838398584|NCT01703208|EG001|Reported Event|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|
838398770|NCT01703208|FG000|Participant Flow|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|
838398771|NCT01703208|FG001|Participant Flow|Placebo|Matching placebo to omarigliptin capsule or tablet administered once weekly.|
838398970|NCT01703208|BG000|Baseline|Omarigliptin 25 mg|Omarigliptin (MK-3102) 25 mg capsule or tablet administered orally once weekly|
